"","Kingdom","Phylum","Class","Order","Family","Genus","Species","latrineAbun","controlAbun"
"ASV_18879","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,2.41,0
"ASV_18880","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18881","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18882","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18883","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,2.214,0
"ASV_18884","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18885","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18886","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18887","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,3.106,0
"ASV_18888","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,2.046,0
"ASV_18889","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18890","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18891","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.094
"ASV_18892","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18893","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18894","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18895","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18896","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0.784,0
"ASV_18897","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18898","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18899","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18900","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18901","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18902","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola",NA,0,0
"ASV_18903","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola",NA,6.366,0
"ASV_18904","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola",NA,0,5.044
"ASV_18905","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.03
"ASV_18906","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola",NA,0,0
"ASV_18907","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola",NA,0,0
"ASV_18908","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola",NA,0,0
"ASV_18909","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,1.152
"ASV_18910","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0.982
"ASV_18911","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18912","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0.76
"ASV_18913","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18914","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18915","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18916","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18917","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18918","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,1.182,0
"ASV_18919","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,7.838,0
"ASV_18920","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18921","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18922","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18923","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18924","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,6.904,0
"ASV_18925","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,6.58,0
"ASV_18926","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,6.778,13.49
"ASV_18927","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,6.33
"ASV_18928","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,9.976,0
"ASV_18929","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18930","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18931","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18932","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,13.92,4.782
"ASV_18933","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,2.302,0
"ASV_18934","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18935","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18936","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18937","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18938","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18939","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0.674
"ASV_18940","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18941","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18942","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18943","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18944","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18945","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.226
"ASV_18946","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18947","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18948","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,7.624
"ASV_18949","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.726
"ASV_18950","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18951","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.212
"ASV_18952","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18953","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,4.64,0
"ASV_18954","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18955","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18956","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18957","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18958","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18959","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18960","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18961","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18962","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18963","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18964","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,1.416,0
"ASV_18965","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18966","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_18967","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,2.114,0
"ASV_18968","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18969","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,1.756,0
"ASV_18970","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,1.776,0
"ASV_18971","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18972","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18973","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18974","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0.586
"ASV_18975","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18976","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,1.09,0
"ASV_18977","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18978","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,5.778,0
"ASV_18979","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18980","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18981","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18982","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18983","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,19.656,0
"ASV_18984","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18985","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,1.746,1.01
"ASV_18986","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18987","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18988","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18989","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0.772,0
"ASV_18990","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18991","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.214
"ASV_18992","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18993","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,6.112,0
"ASV_18994","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,4.83,0
"ASV_18995","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_18996","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,1.576
"ASV_18997","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,0,2.004
"ASV_18998","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,0,0.638
"ASV_18999","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,3.668
"ASV_19000","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0.508
"ASV_19001","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19002","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Rurimicrobium",NA,10.444,0
"ASV_19003","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_19004","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_19005","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,1.492,0
"ASV_19006","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_19007","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,6.508,0
"ASV_19008","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_19009","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavipsychrobacter",NA,0,0
"ASV_19010","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,1.918
"ASV_19011","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,4.448
"ASV_19012","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavipsychrobacter",NA,1.932,0
"ASV_19013","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavipsychrobacter",NA,0,0
"ASV_19014","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,3.65
"ASV_19015","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_19016","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,4
"ASV_19017","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA,0,0
"ASV_19018","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19019","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,2.1
"ASV_19020","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19021","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19022","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19023","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,1.41
"ASV_19024","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19025","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,25.554,51.774
"ASV_19026","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19027","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,8.414,0
"ASV_19028","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,5.286,9.556
"ASV_19029","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,11.522
"ASV_19030","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19031","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19032","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19033","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19034","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19035","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,2.854,0
"ASV_19036","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19037","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19038","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19039","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19040","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19041","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19042","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,1.08,0
"ASV_19043","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19044","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,1.234,0
"ASV_19045","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19046","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavipsychrobacter",NA,0,0
"ASV_19047","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19048","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19049","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,19.648,2.742
"ASV_19050","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,3.64,0
"ASV_19051","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19052","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19053","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19054","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0.858
"ASV_19055","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19056","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,10.442
"ASV_19057","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19058","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,5.458
"ASV_19059","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
"ASV_19060","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Nemorincola",NA,0,0
